R1_START	R1_END	R2_START	R2_END	UTR_IDX
1013451	1013562	1013561	1014118	47
1013498	1014016	1013561	1014118	47
1013533	1014051	1013561	1014118	47
1013471	1013994	1013561	1014118	47
1013497	1014015	1013561	1014118	47
1013507	1014026	1013561	1014118	47
1013498	1014015	1013561	1014118	47
1013498	1014016	1013561	1014118	47
1013498	1014015	1013561	1014118	47
1013497	1014015	1013561	1014118	47
1013498	1014015	1013561	1014118	47
1013498	1014016	1013561	1014118	47
1013473	1013990	1013561	1014118	47
1013496	1014016	1013561	1014118	47
1013497	1014021	1013561	1014118	47
1013494	1014012	1013561	1014118	47
1013495	1014012	1013561	1014118	47
1013497	1014014	1013561	1014118	47
1013498	1014016	1013561	1014118	47
1013494	1014011	1013561	1014118	47
1013492	1014012	1013561	1014118	47
1013507	1014024	1013561	1014118	47
1013494	1014011	1013561	1014118	47
1013498	1014015	1013561	1014118	47
1013498	1014017	1013561	1014118	47
1013492	1014009	1013561	1014118	47
1013466	1013996	1013561	1014118	47
1013501	1014019	1013561	1014118	47
1013468	1013567	1013561	1014118	47
1013495	1014013	1013561	1014118	47
1013498	1014015	1013561	1014118	47
1013494	1014011	1013561	1014118	47
1013530	1014047	1013561	1014118	47
1013498	1014015	1013561	1014118	47
1013492	1014010	1013561	1014118	47
1013495	1014015	1013561	1014118	47
1013507	1014024	1013561	1014118	47
1013507	1014024	1013561	1014118	47
1013492	1014009	1013561	1014118	47
1013501	1014019	1013561	1014118	47
1013515	1014033	1013562	1014119	47
1013489	1014007	1013562	1014117	47
1013498	1014018	1013562	1014119	47
1013507	1014024	1013562	1014119	47
1013507	1014024	1013562	1014119	47
1013498	1014013	1013562	1014119	47
1013494	1014012	1013562	1014119	47
1013492	1014009	1013562	1014119	47
1013468	1013566	1013562	1014119	47
1013468	1013567	1013562	1014119	47
1013494	1014012	1013562	1014119	47
1013498	1014015	1013562	1014119	47
1013498	1014015	1013562	1014118	47
1013448	1013557	1013562	1014119	47
1013498	1014016	1013563	1014120	47
1013497	1014012	1013563	1014120	47
1013494	1014011	1013563	1014120	47
1013498	1014016	1013563	1014120	47
1013497	1014015	1013563	1014120	47
1013530	1014047	1013563	1014120	47
1013498	1014015	1013563	1014120	47
1013494	1014011	1013563	1014120	47
1013498	1014015	1013563	1014120	47
1013495	1014013	1013563	1014120	47
1013495	1014012	1013563	1014120	47
1013492	1014009	1013563	1014120	47
1013492	1014010	1013563	1014120	47
1013491	1014011	1013563	1014120	47
1013468	1013567	1013563	1014120	47
1013500	1013615	1013563	1013713	47
1013479	1013999	1013563	1014120	47
1013492	1014009	1013563	1014120	47
1013498	1014015	1013564	1014120	47
1013465	1013993	1013564	1014121	47
1013489	1014006	1013564	1014120	47
1013498	1014016	1013565	1014122	47
1013499	1014016	1013565	1014122	47
1013498	1014016	1013565	1014122	47
1013438	1013547	1013565	1014122	47
1013495	1014013	1013565	1014122	47
1013502	1014023	1013565	1014122	47
1013521	1014038	1013565	1014122	47
1013479	1013999	1013565	1014122	47
1013494	1014012	1013565	1014122	47
1013495	1014013	1013565	1014122	47
1013498	1014015	1013565	1014122	47
1013495	1014013	1013565	1014121	47
1013494	1014012	1013565	1014122	47
1013494	1014011	1013565	1014122	47
1013498	1014014	1013565	1014122	47
1013498	1014015	1013565	1014122	47
1013492	1014010	1013565	1014122	47
1013498	1014015	1013565	1014122	47
1013494	1014012	1013565	1014122	47
1013527	1014045	1013565	1014122	47
1013498	1014017	1013565	1014122	47
1013530	1014047	1013565	1014122	47
1013492	1014009	1013565	1014122	47
1013494	1013579	1013565	1014122	47
1013536	1014055	1013565	1014122	47
1013489	1014006	1013566	1014123	47
1013494	1014011	1013566	1014123	47
1013468	1013567	1013566	1014123	47
1013482	1013999	1013566	1014123	47
1013495	1014015	1013566	1014123	47
1013498	1014015	1013566	1014123	47
1013494	1014011	1013566	1014123	47
1013494	1014012	1013566	1014123	47
1013509	1014026	1013566	1014123	47
1013533	1014050	1013566	1014123	47
1013494	1014011	1013566	1014123	47
1013485	1014003	1013566	1014123	47
1013492	1014009	1013566	1014123	47
1013498	1014015	1013566	1014123	47
1013473	1013990	1013566	1014123	47
1013492	1014010	1013566	1014123	47
1013488	1014010	1013566	1014123	47
1013494	1014010	1013566	1014123	47
1013494	1014011	1013566	1014123	47
1013489	1014006	1013566	1014123	47
1013498	1014016	1013566	1014123	47
1013507	1014025	1013566	1014123	47
1013498	1014019	1013566	1014123	47
1013494	1014011	1013567	1014124	47
1013479	1013999	1013567	1014124	47
1013497	1014014	1013567	1014124	47
1013495	1014016	1013567	1014124	47
1013495	1014013	1013567	1014124	47
1013505	1014024	1013567	1014124	47
1013495	1014012	1013568	1014125	47
1013495	1014012	1013568	1014125	47
1013494	1014011	1013568	1014125	47
1013498	1014015	1013568	1014125	47
1013498	1014015	1013568	1014125	47
1013479	1013999	1013568	1014125	47
1013489	1014006	1013568	1014125	47
1013498	1014015	1013568	1014125	47
1013487	1014004	1013568	1014125	47
1013494	1014011	1013568	1014125	47
1013501	1014018	1013568	1014125	47
1013494	1014011	1013568	1014125	47
1013498	1014015	1013568	1014125	47
1013471	1013993	1013569	1014126	47
1013494	1014011	1013569	1014126	47
1013489	1014006	1013569	1014126	47
1013495	1014012	1013569	1014126	47
1013489	1014007	1013569	1014126	47
1013498	1014015	1013569	1014126	47
1013479	1013999	1013569	1014126	47
1013495	1014013	1013569	1014126	47
1013481	1013579	1013569	1014126	47
1013482	1013999	1013569	1014126	47
1013494	1013569	1013569	1014126	47
1013498	1014015	1013569	1014126	47
1013498	1014015	1013569	1014126	47
1013497	1014014	1013569	1014126	47
1013498	1014015	1013569	1014126	47
1013530	1014048	1013569	1014126	47
1013530	1014048	1013569	1014126	47
1013490	1014011	1013569	1014126	47
1013494	1014011	1013569	1014126	47
1013495	1014013	1013569	1014126	47
1013498	1014015	1013569	1014126	47
1013527	1014044	1013569	1014126	47
1013533	1014051	1013569	1014126	47
1013494	1014012	1013569	1014126	47
1013494	1014011	1013569	1014126	47
1013498	1014018	1013569	1014126	47
1013497	1014017	1013569	1014126	47
1013479	1013568	1013569	1014126	47
1013498	1014016	1013569	1014126	47
1013498	1014016	1013569	1014126	47
1013530	1014048	1013569	1014126	47
1013498	1014015	1013569	1014126	47
1013494	1014011	1013569	1014126	47
1013533	1014050	1013569	1014126	47
1013473	1013990	1013569	1014126	47
1013495	1014012	1013569	1014126	47
1013498	1014015	1013570	1014127	47
1013497	1014014	1013570	1014127	47
1013494	1014010	1013570	1014127	47
1013501	1014017	1013570	1014127	47
1013492	1014010	1013570	1014127	47
1013495	1014013	1013570	1014127	47
1013495	1014013	1013570	1014127	47
1013495	1014015	1013570	1014127	47
1013498	1014015	1013570	1014127	47
1013497	1014012	1013570	1014127	47
1013492	1014009	1013570	1014127	47
1013498	1014015	1013570	1014127	47
1013498	1014016	1013570	1014127	47
1013494	1014011	1013570	1014127	47
1013495	1013579	1013570	1014127	47
1013494	1014011	1013570	1014127	47
1013498	1014015	1013570	1014127	47
1013498	1014015	1013570	1014127	47
1013479	1014000	1013570	1014127	47
1013521	1014038	1013570	1014127	47
1013505	1014023	1013570	1014127	47
1013498	1014015	1013571	1014128	47
1013494	1014011	1013571	1014128	47
1013498	1014015	1013571	1014128	47
1013498	1014015	1013571	1014128	47
1013498	1014015	1013571	1014128	47
1013492	1013578	1013571	1014128	47
1013495	1014012	1013571	1014128	47
1013495	1014013	1013571	1014128	47
1013492	1014013	1013571	1014128	47
1013494	1014011	1013571	1014128	47
1013494	1014011	1013571	1014128	47
1013494	1014011	1013571	1014128	47
1013495	1014015	1013573	1014130	47
1013495	1014014	1013573	1014130	47
1013498	1014016	1013573	1014130	47
1013489	1014006	1013573	1014130	47
1013498	1014015	1013573	1014130	47
1013498	1014019	1013573	1014130	47
1013501	1014019	1013573	1014130	47
1013498	1014014	1013573	1014130	47
1013498	1014018	1013573	1014130	47
1013498	1014015	1013573	1014130	47
1013498	1014015	1013573	1014130	47
1013498	1014016	1013573	1014130	47
1013498	1014018	1013573	1014130	47
1013494	1014012	1013573	1014130	47
1013492	1014009	1013573	1014130	47
1013498	1014012	1013573	1014130	47
1013484	1014006	1013573	1014130	47
1013468	1013566	1013573	1014130	47
1013498	1014015	1013573	1014130	47
1013492	1014009	1013573	1014130	47
1013493	1014015	1013573	1014130	47
1013492	1014009	1013573	1014130	47
1013498	1014015	1013573	1014130	47
1013519	1014015	1013574	1014124	47
1013498	1014015	1013574	1014131	47
1013498	1014015	1013574	1014131	47
1013498	1014015	1013574	1014131	47
1013494	1014011	1013574	1014131	47
1013465	1013993	1013574	1014131	47
1013501	1014018	1013574	1014131	47
1013494	1014012	1013574	1014131	47
1013494	1014013	1013574	1014131	47
1013504	1014026	1013574	1014131	47
1013448	1013557	1013574	1014131	47
1013492	1014010	1013574	1014131	47
1013527	1014044	1013574	1014131	47
1013473	1013989	1013574	1014131	47
1013444	1013554	1013574	1014131	47
1013498	1014016	1013574	1014131	47
1013495	1014012	1013574	1014131	47
1013485	1014002	1013574	1014131	47
1013494	1014012	1013574	1014131	47
1013498	1014015	1013574	1014131	47
1013498	1014015	1013574	1014131	47
1013489	1014006	1013574	1014131	47
1013494	1014010	1013574	1014131	47
1013498	1014015	1013574	1014131	47
1013498	1014015	1013574	1014131	47
1013498	1014015	1013574	1014131	47
1013498	1014015	1013574	1014131	47
1013497	1014014	1013574	1014131	47
1013498	1014015	1013574	1014131	47
1013467	1013578	1013574	1014131	47
1013498	1014016	1013574	1014131	47
1013507	1013618	1013583	1013733	47
1013498	1013609	1013584	1013734	47
1013507	1013617	1013584	1013734	47
1013530	1013640	1013584	1013734	47
1013498	1013609	1013585	1013734	47
1013471	1013589	1013585	1013735	47
1013507	1013617	1013587	1013737	47
1013519	1013641	1013588	1013738	47
1013473	1013583	1013588	1013738	47
1013498	1013608	1013589	1013739	47
1013492	1013604	1013591	1013741	47
1013494	1013604	1013591	1013741	47
1013492	1013602	1013597	1013744	47
1013507	1013618	1013599	1013749	47
1013530	1013640	1013599	1013749	47
1013498	1013607	1013600	1013750	47
1013498	1013608	1013600	1013750	47
1013521	1013631	1013602	1013752	47
1013498	1013608	1013607	1013757	47
1013494	1013605	1013612	1013762	47
1013507	1013618	1013614	1013764	47
1013498	1013609	1013620	1013770	47
1013530	1013640	1013620	1013770	47
1013498	1013608	1013623	1013773	47
1013543	1013652	1013625	1013775	47
1013498	1013608	1013627	1013777	47
1013495	1013605	1013630	1013780	47
1013498	1013608	1013631	1013781	47
1013482	1013592	1013632	1013782	47
1013498	1013609	1013632	1013782	47
1013498	1013609	1013632	1013782	47
1013535	1013645	1013632	1013782	47
1013498	1013611	1013632	1013782	47
1013498	1013608	1013636	1013786	47
1013530	1013640	1013636	1013786	47
1013498	1013609	1013638	1013788	47
1013495	1013605	1013643	1013793	47
1013494	1013605	1013643	1013793	47
1013495	1013605	1013643	1013793	47
1013498	1013608	1013643	1013793	47
1013495	1013608	1013645	1013795	47
1013494	1013605	1013645	1013795	47
1013498	1013609	1013646	1013796	47
1013543	1013652	1013650	1013800	47
1013507	1013617	1013650	1013800	47
1013495	1013605	1013650	1013800	47
1013505	1013615	1013651	1013801	47
1013562	1013672	1013652	1013802	47
1013507	1013618	1013653	1013803	47
1013550	1013662	1013653	1013803	47
1013492	1013603	1013657	1013807	47
1013533	1013643	1013658	1013808	47
1013535	1013645	1013661	1013811	47
1013473	1013583	1013662	1013812	47
1013498	1013609	1013663	1013813	47
1013562	1013672	1013668	1013818	47
1013509	1013622	1013671	1013821	47
1013494	1013605	1013671	1013821	47
1013498	1013608	1013674	1013824	47
1013519	1013641	1013676	1013826	47
1013561	1013670	1013678	1013828	47
1013498	1013610	1013678	1013828	47
1013562	1013672	1013678	1013828	47
1013530	1013640	1013685	1013835	47
1013505	1013615	1013688	1013838	47
1013533	1013643	1013689	1013839	47
1013507	1013618	1013690	1013840	47
1013535	1013645	1013691	1013841	47
1013550	1013662	1013693	1013843	47
1013530	1013640	1013694	1013844	47
1013535	1013645	1013695	1013845	47
1013530	1013640	1013700	1013848	47
1013535	1013645	1013700	1013850	47
1013535	1013645	1013700	1013850	47
1013535	1013645	1013700	1013850	47
1013530	1013640	1013700	1013850	47
1013498	1013608	1013701	1013851	47
1013561	1013670	1013703	1013853	47
1013550	1013662	1013703	1013853	47
1013527	1013641	1013704	1013854	47
1013530	1013640	1013707	1013855	47
1013498	1013608	1013708	1013858	47
1013507	1013618	1013712	1013862	47
1013533	1013643	1013717	1013867	47
1013505	1013618	1013718	1013868	47
1013561	1013670	1013725	1013875	47
1013644	1013755	1013737	1013887	47
1013649	1013760	1013740	1013890	47
1013498	1013608	1013741	1013891	47
1013530	1013640	1013742	1013892	47
1013564	1013674	1013747	1013897	47
1013509	1013622	1013756	1013906	47
1013535	1013645	1013758	1013908	47
1013530	1013643	1013760	1013910	47
1013533	1013643	1013760	1013910	47
1013507	1013618	1013761	1013911	47
1013561	1013670	1013761	1013911	47
1013533	1013643	1013762	1013912	47
1013562	1013672	1013762	1013912	47
1013644	1013755	1013777	1013927	47
1013535	1013645	1013796	1013946	47
1013535	1013645	1013813	1013963	47
1013658	1013768	1013848	1013998	47
1013658	1013768	1013848	1013998	47
1013649	1013760	1013875	1014025	47
1013498	1013608	1013897	1014047	47
1013649	1013760	1013913	1014063	47
1013658	1013768	1013922	1014072	47
29149	29355	28963	29113	48
29208	29322	28926	29074	48
29209	29321	28941	29091	48
29214	29327	28972	29122	48
29215	29324	28935	29085	48
29215	29326	28941	29091	48
29215	29327	28963	29113	48
29217	29331	28956	29106	48
29217	29331	28932	29082	48
29219	29331	28970	29120	48
29220	29331	28968	29118	48
29220	173194	28983	29133	48
29220	29334	28956	29106	48
29220	29334	28968	29118	48
29220	29334	28946	29096	48
29220	29331	28969	29119	48
29220	29334	28972	29122	48
29220	29334	28943	29093	48
29220	29334	28932	29082	48
29220	29331	28970	29120	48
29221	29331	28962	29112	48
29221	29331	28967	29117	48
29221	29335	28974	29124	48
29221	29331	28963	29113	48
29221	29334	28968	29118	48
29221	29331	28910	29060	48
29221	29334	28965	29115	48
29221	29335	28968	29118	48
29222	29334	28962	29110	48
29225	29338	28935	29085	48
29226	29338	28926	29076	48
29226	29339	28965	29093	48
29227	29339	28950	29100	48
29227	29340	28915	29065	48
29228	29340	28952	29102	48
29228	29340	28962	29110	48
29228	29339	28963	29113	48
29229	29339	28976	29123	48
29229	29324	28897	29275	48
29229	29339	28972	29120	48
29229	29339	28952	29102	48
29229	29339	28973	29123	48
29229	29337	28972	29120	48
29229	29339	28971	29120	48
29229	29339	28970	29120	48
29229	29339	28906	29056	48
29229	29339	28942	29090	48
29229	29339	28973	29123	48
29230	29340	28934	29083	48
29230	29339	28970	29120	48
29230	29340	28972	29120	48
29230	29339	28975	29108	48
29231	29342	28932	29082	48
29232	29341	28965	29115	48
29233	29340	28972	29122	48
29234	29348	28921	29069	48
29234	29348	28963	29109	48
29234	29348	28970	29120	48
29234	29348	28970	29120	48
29235	29349	28973	29123	48
29235	29349	28969	29119	48
29236	29350	28965	29115	48
29236	29348	28962	29111	48
29236	29349	28937	29087	48
29236	29349	28966	29116	48
29237	29352	28974	29124	48
29237	29349	28942	29090	48
29238	29352	28960	29110	48
29238	29352	28973	29123	48
29238	29349	28830	29168	48
29238	29352	28973	29123	48
29238	29352	28945	29095	48
29238	29352	28966	29116	48
29238	29352	28966	29110	48
29238	29349	28960	29110	48
29238	29349	29075	29225	48
29239	29349	28942	29091	48
29239	29349	28946	29096	48
29239	29349	28969	29116	48
29239	29352	28924	29074	48
29239	29349	28952	29102	48
29239	29352	28969	29119	48
29239	29349	28947	29097	48
29239	29349	28954	29104	48
29239	29349	28971	29111	48
29239	29349	28974	29123	48
29239	29349	28932	29082	48
29240	29352	28974	29124	48
29240	29352	28965	29115	48
29241	29355	28909	29059	48
29241	29352	28968	29118	48
29241	29355	28974	29124	48
29241	29355	28976	29126	48
29242	29352	28971	29121	48
29242	29355	28973	29123	48
29244	29352	29074	29221	48
29244	29355	28914	29064	48
29244	29355	28960	29110	48
29244	29355	28941	29090	48
29244	29355	28962	29111	48
29244	29355	28969	29119	48
29244	29355	28971	29120	48
29245	29355	28961	29111	48
29245	29355	28932	29082	48
29245	29355	28970	29120	48
29245	29355	28907	29057	48
29245	29355	28969	29119	48
29245	29355	28961	29111	48
29246	29358	28974	29124	48
29246	29357	28973	29123	48
29247	29361	28970	29120	48
29247	29357	28965	29113	48
29247	29358	28973	29123	48
29247	29358	28962	29112	48
29248	29358	28961	29111	48
29249	29361	28976	29126	48
29249	29361	28969	29119	48
29249	173194	28977	29127	48
29249	29358	28932	29082	48
29249	29363	28940	29090	48
29250	29363	28962	29112	48
29250	29361	28965	29115	48
29250	29361	28967	29117	48
29250	29361	28969	29119	48
29250	29361	28962	29112	48
29250	29361	28941	29090	48
29250	29361	28918	29067	48
29250	29361	28976	29126	48
29251	29361	28968	29118	48
29251	29361	28967	29117	48
29251	29361	28970	29120	48
29251	29361	28919	29069	48
29251	29361	28953	29103	48
29251	29361	28962	29112	48
29251	29345	29069	29219	48
29251	29361	28974	29124	48
29253	29361	28966	29116	48
29255	29358	28972	29120	48
29257	29349	29011	29143	48
29265	29355	29047	29197	48
29265	29361	28956	29105	48
29268	29361	28966	29116	48
29270	29348	29026	29175	48
